,ASB1n1v2,ASB1n2v2,ASB1n3v2,ASB1n4v2,ASB1n5v2,,,,
9533,24.946967,6.33546,5.940987,12.043246,16.680174,,,,
9534,9.152797,4.83218,10.321731,13.923163,6.38317,,,,
9535,11.471239,1.057317,6.923783,1.943783,16.974978,,,,
9536,6.853773,2.999903,5.668016,1.397687,11.124646,,,,
9537,1.149276,14.694966,2.030956,15.518205,11.275834,,,,
9538,1.373816,5.040974,20.196108,8.909074,2.297477,,,,
9539,6.264583,1.305377,6.954383,1.733422,1.75604,,,,
9540,10.229347,13.670804,0.384647,8.590463,2.161763,,,,
9541,1.149055,11.817619,3.046667,9.1288,6.21405,,,,
9542,14.541136,2.704962,0.169072,1.80284,2.230903,,,,
9543,4.665571,9.861071,0.402088,6.057824,0.735843,,,,
9544,1.64584,17.229696,19.9866,2.423512,4.808317,,,,
9545,11.670105,13.268724,8.912193,12.795798,5.577343,,,,
9546,3.972729,4.547122,3.589442,1.107323,14.72013,,,,
9547,1.281689,5.288676,1.033444,1.428476,0.993501,,,,
9548,1.40303,7.779722,19.601407,10.061713,0.858731,,,,
9549,1.995959,3.562113,1.720448,4.064819,7.961142,,,,
9550,11.10448,7.800198,1.559759,4.881085,2.036226,,,,
9551,9.981872,5.092596,3.277059,2.820564,11.047907,,,,
9552,60.324725,36.370367,0.432216,2.579183,1.102568,,,,
9553,0.81923,8.638063,2.308501,0.798815,2.099075,,,,
9554,1.012368,6.972951,1.73873,9.226466,12.845033,,,,
9555,2.612665,5.624978,1.880467,2.153619,5.170476,,,,
9556,24.229888,1.287727,5.852035,3.076502,2.891556,,,,
9557,5.293166,1.961181,7.408265,10.634376,7.149215,,,,
9558,12.073634,0.808602,5.196791,14.559325,15.399034,,,,
9559,2.209623,3.333539,4.662655,1.763579,8.951943,,,,
9560,2.930478,2.323549,5.559122,1.400548,7.787402,,,,
9561,22.052963,4.760177,0.634281,2.961801,0.397634,,,,
9562,1.461506,0.578822,14.79264,5.878949,4.178513,,,,
9563,12.386115,0.716305,8.800544,1.896872,7.593286,,,,
9564,10.654428,14.737296,11.30716,7.537071,0.794276,,,,
9565,5.680286,6.503672,13.470413,1.446433,21.4325,,,,
9566,11.063793,1.154957,5.423471,4.767965,9.230919,,,,
9567,3.86432,1.772939,12.231786,0.838319,2.567099,,,,
9568,11.714905,8.39337,2.895105,12.129541,2.012109,,,,
9569,7.620706,5.964759,2.968561,7.804736,1.004759,,,,
9570,11.119491,16.230191,10.794805,0.824998,9.677982,,,,
9571,3.189028,34.744901,45.2844,9.310887,5.196545,,,,
9572,4.104511,1.241882,13.494233,8.931173,4.398327,,,,
9573,1.351938,7.71735,9.152918,7.590024,14.522807,,,,
9574,2.838093,14.899782,8.660624,10.260159,1.075308,,,,
9575,0.204546,1.593017,0.165705,5.898848,1.732544,,,,
9576,5.231801,6.246389,5.210871,3.898122,3.151302,,,,
9577,4.789795,19.984223,19.284218,0.257086,9.997615,,,,
9578,12.546854,6.952448,0.276924,2.701962,0.486508,,,,
9579,0.626957,2.233775,18.957463,10.866716,13.166881,,,,
9580,28.301917,1.435168,4.006587,0.22349,2.802566,,,,
9581,4.888466,10.712128,30.121413,2.195924,2.959695,,,,
9582,0.994556,4.260949,9.157482,1.497169,2.95104,,,,
9583,1.446927,1.967765,1.171611,23.575837,2.798423,,,,
9584,10.01872,6.821232,2.323144,0.32987,0.312968,,,,
9585,2.373448,4.091902,14.388814,1.89822,9.095424,,,,
9586,9.779396,2.49299,6.533853,1.730587,8.558544,,,,
9587,19.672607,10.558755,7.256354,4.048711,5.86716,,,,
9588,30.656806,3.5408,6.472242,2.963861,7.262466,,,,
9589,8.676059,12.46491,7.51139,0.484665,0.652087,,,,
9590,4.758886,10.086418,2.551323,1.45074,8.163826,,,,
9591,3.477305,2.093044,5.636232,16.60806,2.460469,,,,
9592,10.272937,2.339441,7.562423,10.60773,0.591385,,,,
9593,4.250159,0.430002,4.59893,2.795978,8.91262,,,,
9594,6.171979,4.128069,24.06525,3.911909,4.628098,,,,
9595,2.826568,4.567754,8.557863,0.613806,13.504861,,,,
9596,5.325966,11.900612,1.712992,1.632573,12.003385,,,,
9597,8.101691,3.414405,17.071993,17.243572,4.708469,,,,
9598,9.24088,3.825554,1.256597,12.521014,15.418452,,,,
9599,8.718489,2.611511,9.563992,0.795462,7.082361,,,,
9600,8.193009,4.278394,17.530248,11.191236,8.613242,,,,
9601,0.762947,2.835369,7.989878,0.260738,4.944814,,,,
9602,13.193702,32.788596,0.158368,10.711664,5.140323,,,,
9603,59.255862,10.147428,8.092283,4.735202,3.737083,,,,
9604,14.188402,10.198661,3.813006,6.951773,7.059249,,,,
9605,8.530118,6.446202,3.123552,2.588554,5.455534,,,,
9606,5.793034,1.734028,5.102543,17.631964,6.14002,,,,
9607,5.46956,0.311974,8.731794,13.263743,6.981885,,,,
9608,2.290946,5.445759,11.825994,9.29365,2.16828,,,,
9609,3.691339,9.6775,8.142709,21.202798,14.743889,,,,
9610,10.668752,0.147547,22.606375,12.187093,7.14473,,,,
9611,2.316542,9.089771,4.988335,2.59066,0.429154,,,,
9612,4.564267,2.563159,0.410199,1.260466,1.432393,,,,
9613,1.813316,3.471419,1.353424,3.146552,2.621951,,,,
9614,36.968742,0.667941,3.230316,1.29403,1.190752,,,,
9615,6.308597,36.311852,4.950902,4.834267,0.214521,,,,
9616,0.19111,8.952567,4.559076,8.022367,1.182692,,,,
9617,1.555296,0.856511,1.335897,1.01852,16.863332,,,,
9618,3.951837,2.937684,3.934454,1.256677,11.200707,,,,
9619,1.125632,0.778703,7.578897,7.653342,5.174382,,,,
9620,3.940029,1.977332,0.930244,2.355563,1.173616,,,,
9621,4.916133,2.418139,3.298872,1.011763,2.154892,,,,
9622,0.988542,7.891588,17.286404,7.035483,2.126181,,,,
9623,12.455455,0.399574,0.49481,0.25001,1.313791,,,,
9624,23.07795,3.196017,0.777799,2.777188,1.933787,,,,
9625,1.952062,10.833568,6.188687,1.351862,8.561772,,,,
9626,4.254034,10.315035,2.522203,6.779346,6.011856,,,,
9627,5.702873,7.267637,0.880249,0.506269,1.409341,,,,
9628,6.017229,10.196044,3.902741,5.382695,8.348379,,,,
9629,38.034117,0.258101,7.057578,0.763056,0.648166,,,,
9630,0.098674,4.159038,0.310461,1.830479,14.494487,,,,
9631,0.748157,16.937018,8.776538,2.247557,9.074523,,,,
9632,6.928474,4.061343,5.820072,2.153037,0.867966,,,,
9633,28.208143,0.850281,6.12986,9.797849,4.787547,,,,
9634,9.255353,1.029385,1.220834,9.97674,11.308966,,,,
9635,10.99828,1.999473,0.242517,9.565484,6.665316,,,,
9636,11.46972,16.219588,5.170358,5.795271,8.541149,,,,
9637,14.553412,0.818121,1.278464,0.759081,0.163937,,,,
9638,5.330004,1.022462,5.683394,0.673167,10.432527,,,,
9639,36.128787,12.206893,8.677411,9.431021,3.802811,,,,
9640,2.677391,16.358147,4.038515,0.723395,2.180292,,,,
9641,0.21651,12.583508,16.474632,30.379116,0.421745,,,,
9642,1.491108,6.343022,3.498325,44.320871,8.999088,,,,
9643,4.207021,7.366887,4.130693,7.887345,1.323126,,,,
9644,4.523878,0.478443,6.389755,15.720332,21.342509,,,,
9645,3.004552,2.461659,2.069511,0.871255,1.187441,,,,
9646,4.176839,15.6952,10.748728,6.254034,1.016709,,,,
9647,5.689131,6.37389,1.589881,0.070357,6.431636,,,,
9648,1.394787,7.949425,3.145372,7.000106,1.325988,,,,
9649,7.82023,4.020493,3.934594,25.560499,21.172237,,,,
9650,1.792311,0.270113,25.465791,1.359951,14.322452,,,,
9651,7.265791,0.000919,2.901628,2.250215,16.848687,,,,
9652,9.594801,8.668805,15.891933,20.072601,2.836084,,,,
9653,5.005267,0.547946,1.402447,0.461919,0.768003,,,,
9654,3.960113,1.408005,13.531618,2.625616,0.619412,,,,
9655,4.548949,10.410929,0.375085,24.29254,0.005307,,,,
9656,2.147394,6.546858,18.635338,3.946064,13.641951,,,,
9657,7.638777,9.087937,2.113105,2.089626,2.637488,,,,
9658,17.507771,1.308015,8.77562,3.325471,7.950316,,,,
9659,0.40456,5.336952,12.910198,11.26163,1.988798,,,,
9660,13.707108,18.192514,9.950883,0.178602,7.54897,,,,
9661,9.060843,6.83073,0.526954,8.331592,1.264934,,,,
9662,6.522152,0.11995,1.905624,1.968748,8.875133,,,,
9663,2.921305,70.189886,3.006297,4.346197,0.936525,,,,
9664,1.600421,11.509072,1.245476,3.45298,4.594337,,,,
9665,1.348887,0.094315,1.609634,2.37558,7.908692,,,,
9666,0.702239,19.042568,4.97464,5.069196,6.480519,,,,
9667,1.20975,14.198868,1.51981,8.498412,5.498549,,,,
9668,2.071363,6.491481,1.533709,0.133735,13.198294,,,,
9669,11.374873,9.619078,9.79999,10.335386,3.717927,,,,
9670,12.167391,0.528256,1.492088,0.376661,6.890376,,,,
9671,2.268598,6.993853,11.327239,0.943991,4.318938,,,,
9672,35.338557,10.157659,1.809633,5.04506,2.152562,,,,
9673,2.429862,5.376013,10.455748,2.283171,21.809983,,,,
9674,0.019756,0.137028,4.216836,2.861898,6.788995,,,,
9675,4.36451,10.343727,4.330666,0.647718,19.925232,,,,
9676,12.996069,1.979001,17.376664,0.684076,0.911976,,,,
9677,0.390431,7.482788,0.353441,1.931755,3.220791,,,,
9678,18.540191,16.213787,1.054233,8.337195,5.258187,,,,
9679,13.423046,2.756827,2.551444,5.447913,4.816722,,,,
9680,3.461817,0.911659,0.255066,12.555169,15.942175,,,,
9681,3.916922,1.55217,3.555114,14.407346,7.33529,,,,
9682,10.902039,7.001591,0.715185,2.428093,0.989719,,,,
9683,5.656174,13.440654,5.708106,3.329038,18.492379,,,,
9684,1.200235,0.769796,12.596174,0.000597,4.859742,,,,
9685,2.538733,3.648636,4.411982,1.634394,7.418247,,,,
9686,3.067457,6.783776,9.886291,14.74497,4.979741,,,,
9687,0.759265,5.685225,1.239814,12.508321,3.801423,,,,
9688,2.421923,1.156155,0.989869,19.338165,3.385842,,,,
9689,13.266397,0.280191,0.104089,6.194292,4.207078,,,,
9690,25.933071,11.166677,2.06476,5.131175,11.904888,,,,
9691,0.693341,6.203764,7.830222,5.885634,2.788047,,,,
9692,8.760277,1.781242,6.337647,2.458672,1.213678,,,,
9693,30.742572,0.51147,9.020582,11.407659,2.299551,,,,
9694,13.384787,1.693303,8.076621,16.849258,2.578394,,,,
9695,4.978249,1.674494,1.489132,0.553006,2.510915,,,,
9696,4.586887,3.874978,16.647535,18.583499,0.507966,,,,
9697,2.834016,7.061275,4.974713,11.525433,0.560188,,,,
9698,2.205563,0.67928,7.570469,1.507867,1.713839,,,,
9699,1.593258,3.999285,5.447496,17.900856,9.754094,,,,
9700,0.51425,1.860253,0.579395,3.996107,27.364476,,,,
9701,4.203551,18.615104,1.633641,1.260111,3.073118,,,,
9702,0.094295,7.6,9.128166,18.967808,2.60461,,,,
9703,7.576571,16.49579,26.834701,0.349881,8.313827,,,,
9704,6.95689,14.882356,6.18686,5.240741,2.346105,,,,
9705,17.160495,1.397172,6.681986,1.045953,5.198213,,,,
9706,10.679463,29.508882,0.605321,3.963535,1.815466,,,,
9707,18.124833,10.888891,7.023945,2.404452,4.442505,,,,
9708,23.576106,9.385758,19.994968,5.613802,0.017972,,,,
9709,19.842787,39.014036,11.087721,9.681047,0.030498,,,,
9710,14.27766,3.41073,0.12499,3.788308,4.423339,,,,
9711,1.556982,2.37468,7.202796,0.854053,0.727483,,,,
9712,6.11382,1.871545,1.316899,4.196426,5.873844,,,,
9713,13.83976,3.293193,7.293886,8.697177,0.543179,,,,
9714,18.654671,12.570258,0.291987,2.899061,1.215932,,,,
9715,2.445642,2.118943,4.881148,6.976274,5.031039,,,,
9716,21.666426,2.080518,0.186507,3.771411,5.860426,,,,
9717,13.604517,18.682048,2.865241,2.873878,1.158037,,,,
9718,5.662301,6.289921,4.030175,1.843775,0.184198,,,,
9719,11.534763,2.709389,4.478038,4.070661,16.275429,,,,
9720,3.020022,23.093989,6.065372,4.729098,0.158682,,,,
9721,7.662436,3.85879,4.217995,3.417623,5.309958,,,,
9722,11.854438,3.598936,0.48009,3.577243,1.676511,,,,
9723,1.193593,20.206162,20.973638,9.890245,1.872445,,,,
9724,9.174352,0.636943,6.846128,12.704967,0.601898,,,,
9725,1.88613,5.732886,1.712706,29.535735,5.935283,,,,
9726,14.828239,0.861012,1.192701,9.056993,0.625087,,,,
9727,9.593509,0.497975,11.719618,6.704332,0.876056,,,,
9728,3.84657,4.247385,7.391492,16.72804,2.694556,,,,
9729,5.189379,5.967307,19.296969,6.841676,4.928511,,,,
9730,1.401796,6.838988,2.116366,0.154904,9.386049,,,,
9731,21.197427,8.791224,4.326335,0.222302,2.51867,,,,
9732,5.258183,3.559563,2.311502,10.196813,0.918909,,,,
9733,8.208244,7.338116,5.977136,11.79917,5.398067,,,,
9734,28.404915,3.955622,2.833439,1.673748,6.26139,,,,
9735,9.746527,9.06778,2.557969,2.121082,7.245535,,,,
9736,1.056223,2.965495,0.864888,1.451329,4.357083,,,,
9737,5.08024,23.088101,5.37449,5.165177,7.375659,,,,
9738,16.354974,4.286263,3.745924,1.969037,4.132941,,,,
9739,6.819205,14.566349,24.394667,29.190498,0.5731,,,,
9740,2.06313,4.455731,10.172503,8.186952,13.981186,,,,
9741,24.69589,2.759588,9.32524,2.61982,17.05877,,,,
9742,2.068069,1.259377,9.565471,0.771618,30.663006,,,,
9743,11.820783,4.355253,10.274792,0.221068,5.915987,,,,
9744,15.237734,4.919765,13.65074,9.880697,0.171247,,,,
9745,3.969693,2.943733,0.495046,2.763731,28.274942,,,,
9746,13.36881,2.624303,2.055818,8.543283,2.154424,,,,
9747,19.67022,9.534418,2.944698,5.119608,18.756216,,,,
9748,0.929585,9.571569,7.131929,2.272764,0.975322,,,,
9749,4.109898,19.202992,11.077932,0.541453,6.969023,,,,
9750,3.907211,11.213021,7.093823,19.98302,0.471844,,,,
9751,8.345195,3.103169,14.46518,2.133663,3.815705,,,,
9752,16.466758,2.099999,6.263137,1.124185,10.473946,,,,
9753,27.207304,3.566802,19.44203,9.102429,1.880953,,,,
9754,1.831433,0.502973,4.656672,13.46415,2.696667,,,,
9755,3.427305,0.675358,1.802106,4.785828,6.900541,,,,
9756,11.351104,7.488212,23.510291,2.964158,1.082318,,,,
9757,6.043279,0.867778,3.751453,12.928677,3.178657,,,,
9758,4.458011,0.28618,6.442245,4.038122,10.954802,,,,
9759,10.519235,4.267385,2.168173,6.932405,2.280237,,,,
9760,2.829036,3.913114,12.906059,8.106736,3.669411,,,,
9761,3.074571,17.917588,14.691738,9.912303,0.670987,,,,
9762,1.249388,2.258189,0.515027,3.801053,0.072442,,,,
9763,2.842374,10.097831,14.184682,13.274917,0.303779,,,,
9764,12.016522,3.016472,7.550094,7.361411,6.130232,,,,
9765,12.949339,6.004898,0.611077,2.435312,1.2287,,,,
9766,3.925723,0.837298,9.350295,0.018428,3.258355,,,,
9767,7.035249,11.279728,10.760428,18.859506,1.070291,,,,
9768,12.75701,0.27703,8.142976,7.029264,14.827272,,,,
9769,1.087686,1.35572,6.65357,34.04994,3.515599,,,,
9770,27.831088,2.401573,8.861157,1.010803,0.959672,,,,
9771,5.800964,10.949468,1.874823,6.051285,8.179184,,,,
9772,35.961664,1.940422,0.372105,0.949985,10.76058,,,,
9773,3.017863,4.338776,0.922789,4.078086,10.243265,,,,
9774,3.695017,6.813082,4.340426,0.012723,2.065832,,,,
9775,1.306583,0.350002,4.408164,0.204717,5.971005,,,,
9776,0.655391,11.260492,2.332629,3.093743,1.102171,,,,
9777,3.419489,0.780599,9.933201,7.590393,3.115371,,,,
9778,17.937979,7.801163,1.190489,15.581392,10.995832,,,,
9779,8.126485,7.642226,13.865748,3.455017,6.871628,,,,
9780,0.64026,1.321063,10.617156,12.69707,19.572048,,,,
9781,3.801168,48.599811,4.319273,18.475265,5.069086,,,,
9782,3.907024,18.787806,8.201592,7.783962,1.147751,,,,
9783,15.795812,10.298685,0.164532,1.583071,7.294145,,,,
9784,24.726944,4.216195,7.373202,1.336884,3.687536,,,,
9785,8.133678,3.26073,1.374688,11.668418,0.198888,,,,
9786,2.584926,7.064467,4.675364,2.612607,1.565107,,,,
9787,1.352423,5.784582,4.827337,8.760461,18.698188,,,,
9788,0.326019,0.784788,15.138082,0.288362,1.126857,,,,
9789,16.612171,0.565693,18.837695,5.697868,2.111339,,,,
9790,9.936414,0.063703,5.344528,22.430558,0.511992,,,,
9791,11.728195,1.567135,1.089705,9.443042,7.702675,,,,
9792,3.721544,13.443323,1.482191,2.775716,2.955432,,,,
9793,4.435772,1.772675,2.044652,2.594934,0.873959,,,,
9794,5.067996,2.900822,2.867049,5.618801,1.113762,,,,
9795,17.878367,7.827598,11.959467,5.946522,11.490741,,,,
9796,9.81647,22.9535,0.032158,3.034367,2.111488,,,,
9797,0.470055,19.620796,8.776969,5.772165,0.526919,,,,
9798,5.283217,24.766191,14.40155,20.029107,0.563201,,,,
9799,5.910813,3.00782,10.972993,4.396432,5.913396,,,,
9800,3.374149,3.509736,0.193793,17.194002,13.73333,,,,
9801,5.423685,4.935256,0.089995,10.165166,0.327266,,,,
9802,26.899689,5.50483,1.394806,7.398525,3.497758,,,,
9803,3.88861,1.740298,0.849152,1.86882,2.053723,,,,
9804,8.65858,0.931857,11.779999,3.812622,1.302563,,,,
9805,1.003994,5.537716,0.552164,5.915874,3.868009,,,,
9806,2.954178,8.527661,8.406144,11.091791,0.873667,,,,
9807,3.808132,5.840113,10.116643,5.789381,24.21821,,,,
9808,3.507262,2.419229,4.816188,4.495905,6.317085,,,,
9809,0.839469,11.666082,3.355595,10.276264,0.215213,,,,
9810,5.2829,9.230732,7.293694,3.613068,9.267878,,,,
9811,5.849925,11.415089,10.979142,5.370736,0.733724,,,,
9812,4.550135,1.29836,19.61928,11.958579,11.381925,,,,
9813,17.996614,3.809092,0.085122,1.942759,1.177168,,,,
9814,2.410938,8.46114,7.303349,12.759017,3.999208,,,,
9815,9.157497,1.565413,8.974396,4.036617,16.620538,,,,
9816,5.607669,14.238347,7.716162,11.614648,5.874943,,,,
9817,0.752524,1.524447,0.256084,6.569979,8.849256,,,,
9818,8.268466,13.596519,0.443306,3.36242,31.750592,,,,
9819,2.254304,5.569604,10.917671,0.4733,0.678069,,,,
9820,2.867307,32.926974,0.718842,8.762553,0.583572,,,,
9821,11.254914,6.390805,6.283754,0.494456,3.964917,,,,
9822,3.186071,0.61319,4.652019,1.963351,3.311699,,,,
9823,7.605633,1.074023,8.023494,0.334856,7.468578,,,,
9824,7.422639,9.17964,1.152485,8.55031,2.915363,,,,
9825,20.931705,7.087277,0.280341,0.421737,34.452354,,,,
9826,7.589106,16.936751,2.56111,2.749209,15.091931,,,,
9827,5.727128,3.757624,11.705674,14.527754,4.243651,,,,
9828,5.158302,4.869675,3.217045,4.957526,0.534354,,,,
9829,13.96456,11.690996,5.781192,5.486203,3.308261,,,,
9830,1.699903,14.943459,13.050108,2.859047,9.247536,,,,
9831,22.77872,0.827945,0.430271,1.165882,2.173762,,,,
9832,4.907191,0.728419,0.641929,12.352164,5.814558,,,,
9833,0.265011,8.938349,3.513811,0.307712,1.206633,,,,
9834,13.733546,3.57564,26.221501,2.576759,12.541023,,,,
9835,1.67511,4.009211,0.652407,5.265377,16.182752,,,,
9836,25.07289,10.300334,3.094752,0.005425,6.493048,,,,
9837,6.56771,11.174629,0.651848,1.142744,6.296334,,,,
9838,7.267175,11.295761,0.596865,29.330296,5.928203,,,,
9839,18.824285,1.30423,1.77913,2.205902,0.608748,,,,
9840,3.637746,2.16742,2.82078,0.136528,5.558913,,,,
9841,4.230958,4.351288,3.275291,6.537833,5.754869,,,,
9842,27.217667,8.867202,1.411546,15.214125,18.980827,,,,
9843,9.789102,1.652175,15.341717,6.908393,16.312686,,,,
9844,1.551881,4.593319,8.644296,4.512169,4.101574,,,,
9845,1.650956,2.417702,1.009427,1.976891,1.18366,,,,
9846,7.141423,1.801448,9.735719,2.174076,0.897619,,,,
9847,4.072073,16.795028,6.508234,5.178552,32.470656,,,,
9848,3.908727,1.131331,1.177283,0.851443,0.010909,,,,
9849,2.254071,29.483147,7.120963,9.034213,4.128005,,,,
9850,3.174243,4.763882,11.896435,1.837165,2.617441,,,,
9851,2.721924,10.097391,5.006976,8.028148,18.197628,,,,
9852,13.751964,11.848015,0.321552,3.373917,0.033993,,,,
9853,2.239846,13.140678,8.252232,13.887934,0.771352,,,,
9854,0.496553,7.065403,1.841316,3.398286,10.15928,,,,
9855,4.61575,1.905848,4.618335,6.097419,4.490801,,,,
9856,5.339953,2.629858,6.223816,0.146768,8.320559,,,,
9857,0.10595,6.917783,2.101092,9.317236,2.235541,,,,
9858,24.92877,10.666934,3.475648,3.021881,11.321411,,,,
9859,9.424247,12.633268,6.873523,1.112696,3.081082,,,,
9860,7.510409,2.48404,4.182096,12.778936,9.482996,,,,
9861,11.202266,1.426388,0.598387,0.442239,16.427291,,,,
9862,10.88508,4.020566,4.025019,4.397804,32.119909,,,,
9863,15.56165,6.08249,5.746158,2.697545,2.996375,,,,
9864,2.835491,25.84968,15.003999,4.159979,1.808446,,,,
9865,12.586482,2.665226,5.779496,1.183997,3.155083,,,,
9866,0.458577,5.048676,10.203731,1.794558,2.766838,,,,
9867,14.172202,1.871001,6.121612,6.277028,3.491405,,,,
9868,0.837952,1.614578,4.658697,4.369721,3.113776,,,,
9869,6.770374,3.403887,3.652703,1.18313,19.572842,,,,
9870,0.351698,16.22356,2.58766,7.871041,18.865819,,,,
9871,7.399449,6.822622,10.12631,1.434871,3.916542,,,,
9872,29.548298,19.248643,1.664875,19.245313,18.136887,,,,
9873,6.378967,6.502476,2.597632,3.90302,6.061972,,,,
9874,1.931446,2.550937,1.076498,8.545427,11.405456,,,,
9875,6.10314,14.871348,13.608302,21.221379,13.033571,,,,
9876,17.973708,0.918175,1.266667,1.429125,2.620168,,,,
9877,6.356088,3.26222,2.765778,0.012496,3.562975,,,,
9878,4.702775,0.951643,1.325809,9.371294,15.427276,,,,
9879,7.20936,13.818191,0.55168,28.071456,6.302698,,,,
9880,4.066637,1.528514,4.207141,5.731433,1.012786,,,,
9881,5.009897,2.920739,0.074259,3.440917,0.462945,,,,
9882,2.325855,10.574956,2.107912,1.980579,0.2594,,,,
9883,15.357592,2.428067,5.80729,2.918984,18.945275,,,,
9884,10.861875,2.564245,7.664399,6.481245,4.331989,,,,
9885,1.177188,25.928786,6.041992,0.418742,4.013011,,,,
9886,1.752177,12.348111,2.089448,13.478764,3.044017,,,,
9887,6.423132,3.515934,3.299731,7.437972,4.362967,,,,
9888,19.315042,8.276119,2.28158,3.89381,10.848217,,,,
9889,8.861826,12.058738,0.171863,1.42156,1.695025,,,,
9890,6.676829,7.186505,2.948536,2.783315,11.564072,,,,
9891,4.288827,4.292088,10.267303,20.115328,6.2369,,,,
9892,1.676298,2.897043,5.591768,0.109424,4.28318,,,,
9893,0.002135,9.242936,3.776824,8.932962,13.378428,,,,
9894,5.669395,11.084611,0.514338,16.918658,27.931544,,,,
9895,1.391909,1.014497,3.730558,18.97761,18.842846,,,,
9896,3.91737,1.588255,7.78642,7.3226,1.295318,,,,
9897,6.403731,6.478435,5.875361,10.550229,11.904934,,,,
9898,2.380349,0.914869,9.27534,16.983171,6.188025,,,,
9899,11.078917,3.58878,3.080512,0.048243,0.321908,,,,
9900,17.977753,7.032687,0.219858,1.225608,0.077312,,,,
9901,1.606651,9.978869,0.680681,3.554496,3.240364,,,,
9902,12.820981,0.370551,6.681589,6.180429,3.701382,,,,
9903,3.296482,1.651937,0.984627,2.02563,3.872777,,,,
9904,0.229791,0.645074,1.091602,0.098422,12.152575,,,,
9905,2.248677,1.978599,5.580746,3.233156,2.278876,,,,
9906,16.658462,5.167711,1.488051,32.078708,11.718783,,,,
9907,6.506783,2.171998,27.27834,2.635081,0.361345,,,,
